Date,Adj Close,Close,High,Low,Open,Volume
,AVGO,AVGO,AVGO,AVGO,AVGO,AVGO
2014-11-28,7.043087959289551,9.34000015258789,9.442999839782715,9.267000198364258,9.413000106811523,8700000
2014-12-01,6.858339309692383,9.095000267028809,9.336000442504883,9.001999855041504,9.305000305175781,17168000
2014-12-02,6.952596664428711,9.220000267028809,9.241000175476074,8.972000122070312,9.069000244140625,19794000
2014-12-03,7.1735429763793945,9.512999534606934,9.550999641418457,9.303000450134277,9.303000450134277,31727000
2014-12-04,7.772280216217041,10.307000160217285,10.378000259399414,9.951000213623047,10.154999732971191,61855000
2014-12-05,7.841656684875488,10.39900016784668,10.5,10.17300033569336,10.383999824523926,29596000
2014-12-08,7.594319820404053,10.071000099182129,10.416999816894531,9.965999603271484,10.399999618530273,34818000
2014-12-09,7.73985481262207,10.263999938964844,10.303000450134277,9.725000381469727,9.98900032043457,22903000
2014-12-10,7.484222888946533,9.925000190734863,10.350000381469727,9.916999816894531,10.199999809265137,22194000
2014-12-11,7.582252025604248,10.055000305175781,10.279999732971191,9.984999656677246,10.008000373840332,15685000
2014-12-12,7.480453014373779,9.920000076293945,10.118000030517578,9.883000373840332,9.89799976348877,13177000
2014-12-15,7.4058003425598145,9.821000099182129,10.085000038146973,9.723999977111816,9.996999740600586,16749000
2014-12-16,7.339439392089844,9.732999801635742,9.968000411987305,9.60099983215332,9.774999618530273,22113000
2014-12-17,7.491557598114014,9.89900016784668,9.984999656677246,9.550000190734863,9.732999801635742,27875000
2014-12-18,7.692866325378418,10.164999961853027,10.199999809265137,10.0,10.09000015258789,33281000
2014-12-19,7.579346179962158,10.015000343322754,10.234999656677246,9.944999694824219,10.173999786376953,65173000
2014-12-22,7.6747002601623535,10.140999794006348,10.15999984741211,10.0,10.100000381469727,15924000
2014-12-23,7.627024173736572,10.07800006866455,10.25,10.057000160217285,10.234000205993652,13011000
2014-12-24,7.6224846839904785,10.071999549865723,10.123000144958496,10.027999877929688,10.092000007629395,6358000
2014-12-26,7.614915370941162,10.062000274658203,10.133000373840332,10.020999908447266,10.097000122070312,5761000
2014-12-29,7.665622234344482,10.128999710083008,10.138999938964844,9.918999671936035,10.062000274658203,13677000
2014-12-30,7.632319927215576,10.085000038146973,10.194000244140625,10.0600004196167,10.107000350952148,11730000
2014-12-31,7.612646579742432,10.059000015258789,10.303000450134277,10.043000221252441,10.109999656677246,15121000
2015-01-02,7.57480525970459,10.008999824523926,10.220999717712402,9.913000106811523,10.093000411987305,13500000
2015-01-05,7.453717231750488,9.848999977111816,10.081999778747559,9.84000015258789,10.006999969482422,15596000
2015-01-06,7.284193515777588,9.625,9.907999992370605,9.517999649047852,9.895000457763672,22194000
2015-01-07,7.480961322784424,9.885000228881836,9.939000129699707,9.652999877929688,9.704999923706055,30907000
2015-01-08,7.854822635650635,10.378999710083008,10.430000305175781,10.03600025177002,10.053000450134277,33265000
2015-01-09,7.938823223114014,10.489999771118164,10.579999923706055,10.258000373840332,10.446999549865723,23432000
2015-01-12,7.807142734527588,10.315999984741211,10.564000129699707,10.272000312805176,10.506999969482422,18692000
2015-01-13,7.763247013092041,10.258000373840332,10.73799991607666,10.17300033569336,10.378000259399414,24337000
2015-01-14,7.824549674987793,10.33899974822998,10.348999977111816,10.00100040435791,10.111000061035156,20984000
2015-01-15,7.667889595031738,10.131999969482422,10.553999900817871,10.104999542236328,10.355999946594238,18372000
2015-01-16,7.857090950012207,10.381999969482422,10.390999794006348,10.031000137329102,10.069000244140625,15375000
2015-01-20,7.936553478240967,10.487000465393066,10.52400016784668,10.258000373840332,10.369000434875488,12840000
2015-01-21,7.97515344619751,10.538000106811523,10.687999725341797,10.41100025177002,10.432999610900879,16451000
2015-01-22,7.9615302085876465,10.520000457763672,10.64900016784668,10.152000427246094,10.597999572753906,20639000
2015-01-23,8.096240043640137,10.697999954223633,10.75,10.425000190734863,10.503000259399414,15088000
2015-01-26,8.077317237854004,10.67300033569336,10.706000328063965,10.461999893188477,10.673999786376953,9611000
2015-01-27,7.930499076843262,10.479000091552734,10.597999572753906,10.281999588012695,10.506999969482422,15242000
2015-01-28,7.946391582489014,10.5,10.833999633789062,10.486000061035156,10.711999893188477,23302000
2015-01-29,8.062183380126953,10.652999877929688,10.65999984741211,10.22700023651123,10.463000297546387,15842000
2015-01-30,7.785953521728516,10.288000106811523,10.67300033569336,10.26200008392334,10.529000282287598,16938000
2015-02-02,7.7511396408081055,10.241999626159668,10.348999977111816,9.916000366210938,10.324999809265137,21581000
2015-02-03,7.810171127319336,10.319999694824219,10.371999740600586,10.13599967956543,10.25,15390000
2015-02-04,7.931254863739014,10.479999542236328,10.527999877929688,10.244999885559082,10.293000221252441,16658000
2015-02-05,8.037206649780273,10.619999885559082,10.621999740600586,10.375,10.473999977111816,16585000
2015-02-06,7.926717758178711,10.473999977111816,10.711000442504883,10.425999641418457,10.626999855041504,10682000
2015-02-09,7.7375168800354,10.223999977111816,10.4350004196167,10.182000160217285,10.395000457763672,20346000
2015-02-10,8.100778579711914,10.704000473022461,10.746000289916992,10.288999557495117,10.303999900817871,20398000
2015-02-11,8.168892860412598,10.793999671936035,10.829999923706055,10.633000373840332,10.678999900817871,17169000
2015-02-12,8.302090644836426,10.970000267028809,11.003999710083008,10.845999717712402,10.880000114440918,21072000
2015-02-13,8.336146354675293,11.015000343322754,11.020000457763672,10.809000015258789,11.0,14614000
2015-02-17,8.390634536743164,11.086999893188477,11.135000228881836,10.909000396728516,11.020000457763672,15312000
2015-02-18,8.324792861938477,11.0,11.059000015258789,10.928999900817871,11.031999588012695,16681000
2015-02-19,8.392905235290527,11.09000015258789,11.109999656677246,10.96500015258789,11.0,13196000
2015-02-20,8.480694770812988,11.206000328063965,11.215999603271484,11.045999526977539,11.142999649047852,19283000
2015-02-23,8.540483474731445,11.28499984741211,11.322999954223633,11.196000099182129,11.300000190734863,23854000
2015-02-24,8.56545352935791,11.317999839782715,11.359999656677246,11.16100025177002,11.350000381469727,23213000
2015-02-25,8.527613639831543,11.267999649047852,11.390000343322754,11.230999946594238,11.329000473022461,38216000
2015-02-26,9.781632423400879,12.925000190734863,12.98900032043457,12.305000305175781,12.324000358581543,89263000
2015-02-27,9.65827465057373,12.76200008392334,12.869999885559082,12.61400032043457,12.869999885559082,33825000
2015-03-02,9.764225959777832,12.902000427246094,13.086999893188477,12.720999717712402,12.720999717712402,27893000
2015-03-03,9.703680038452148,12.821999549865723,12.894000053405762,12.756999969482422,12.824000358581543,18682000
2015-03-04,9.792985916137695,12.9399995803833,12.98799991607666,12.437000274658203,12.769000053405762,36143000
2015-03-05,9.881532669067383,13.057000160217285,13.154000282287598,12.878000259399414,12.935999870300293,21688000
2015-03-06,9.678703308105469,12.788999557495117,13.048999786376953,12.75,13.0,22329000
2015-03-09,9.620429992675781,12.711999893188477,12.859000205993652,12.692999839782715,12.779000282287598,17835000
2015-03-10,9.469073295593262,12.51200008392334,12.692999839782715,12.451000213623047,12.571999549865723,17688000
2015-03-11,9.434258460998535,12.465999603271484,12.647000312805176,12.45199966430664,12.529999732971191,17742000
2015-03-12,9.544753074645996,12.612000465393066,12.621000289916992,12.154999732971191,12.288000106811523,22305000
2015-03-13,9.459994316101074,12.5,12.675000190734863,12.394000053405762,12.571000099182129,18414000
2015-03-16,9.8285551071167,12.987000465393066,13.045000076293945,12.670000076293945,12.687000274658203,23077000
2015-03-17,9.770277976989746,12.90999984741211,12.960000038146973,12.75,12.880999565124512,19006000
2015-03-18,9.900834083557129,13.043999671936035,13.128000259399414,12.769000053405762,12.866000175476074,21250000
2015-03-19,10.022276878356934,13.204000473022461,13.295000076293945,13.001999855041504,13.050000190734863,24461000
2015-03-20,10.117157936096191,13.329000473022461,13.418000221252441,13.220000267028809,13.343000411987305,55522000
2015-03-23,10.204445838928223,13.444000244140625,13.628000259399414,13.388999938964844,13.5,23849000
2015-03-24,10.104255676269531,13.312000274658203,13.536999702453613,13.288000106811523,13.496999740600586,25819000
2015-03-25,9.444653511047363,12.442999839782715,13.333000183105469,12.4399995803833,13.26200008392334,48853000
2015-03-26,9.465906143188477,12.470999717712402,12.513999938964844,11.696000099182129,12.026000022888184,45058000
2015-03-27,9.731569290161133,12.821000099182129,12.899999618530273,12.484999656677246,12.49899959564209,24297000
2015-03-30,9.909183502197266,13.055000305175781,13.09000015258789,12.829999923706055,12.982999801635742,19523000
2015-03-31,9.63821029663086,12.697999954223633,12.949999809265137,12.67300033569336,12.930999755859375,16402000
2015-04-01,9.535736083984375,12.562999725341797,12.696000099182129,12.361000061035156,12.666000366210938,21830000
2015-04-02,9.489435195922852,12.501999855041504,12.690999984741211,12.463000297546387,12.611000061035156,14508000
2015-04-06,9.550919532775879,12.583000183105469,12.67300033569336,12.25,12.336999893188477,14227000
2015-04-07,9.537252426147461,12.5649995803833,12.717000007629395,12.539999961853027,12.651000022888184,16132000
2015-04-08,9.623785972595215,12.678999900817871,12.746999740600586,12.529999732971191,12.54699993133545,13607000
2015-04-09,9.656423568725586,12.722000122070312,12.793999671936035,12.5649995803833,12.583999633789062,13961000
2015-04-10,9.626063346862793,12.682000160217285,12.79699993133545,12.607000350952148,12.755999565124512,11669000
2015-04-13,9.514487266540527,12.53499984741211,12.746999740600586,12.510000228881836,12.725000381469727,10483000
2015-04-14,9.410497665405273,12.39799976348877,12.534000396728516,12.21399974822998,12.505999565124512,16047000
2015-04-15,9.556232452392578,12.59000015258789,12.630000114440918,12.46500015258789,12.47700023651123,16893000
2015-04-16,9.51296615600586,12.532999992370605,12.616000175476074,12.479999542236328,12.506999969482422,15456000
2015-04-17,9.248824119567871,12.1850004196167,12.428000450134277,12.093999862670898,12.369000434875488,26817000
2015-04-20,9.33838939666748,12.303000450134277,12.381999969482422,12.220000267028809,12.25,13295000
2015-04-21,9.34370231628418,12.3100004196167,12.505000114440918,12.293999671936035,12.432000160217285,20616000
2015-04-22,9.708038330078125,12.789999961853027,12.800000190734863,12.274999618530273,12.390999794006348,22580000
2015-04-23,9.417326927185059,12.406999588012695,12.545999526977539,12.255000114440918,12.522000312805176,28053000
2015-04-24,9.070448875427246,11.949999809265137,12.373000144958496,11.586999893188477,12.373000144958496,55059000
2015-04-27,9.11978530883789,12.015000343322754,12.194000244140625,11.871999740600586,12.0,27320000
2015-04-28,8.91484546661377,11.744999885559082,12.100000381469727,11.456000328063965,12.038000106811523,31023000
2015-04-29,8.882966041564941,11.70300006866455,11.751999855041504,11.475000381469727,11.60200023651123,20903000
2015-04-30,8.871582984924316,11.687999725341797,11.894000053405762,11.62600040435791,11.668999671936035,21339000
2015-05-01,9.320932388305664,12.279999732971191,12.343000411987305,11.788000106811523,11.791999816894531,25334000
2015-05-04,9.196452140808105,12.116000175476074,12.385000228881836,12.086000442504883,12.282999992370605,14207000
2015-05-05,8.864751815795898,11.678999900817871,12.067000389099121,11.663000106811523,12.010000228881836,22090000
2015-05-06,8.863993644714355,11.678000450134277,11.836999893188477,11.538999557495117,11.784000396728516,14475000
2015-05-07,9.296646118164062,12.248000144958496,12.36400032043457,12.0,12.0,23542000
2015-05-08,9.361160278320312,12.333000183105469,12.493000030517578,12.27299976348877,12.319999694824219,14846000
2015-05-11,9.321688652038574,12.281000137329102,12.38599967956543,12.260000228881836,12.357000350952148,12418000
2015-05-12,9.332318305969238,12.295000076293945,12.357999801635742,12.130000114440918,12.20199966430664,10264000
2015-05-13,9.345978736877441,12.312999725341797,12.484000205993652,12.230999946594238,12.36299991607666,11857000
2015-05-14,9.635169982910156,12.694000244140625,12.868000030517578,12.36400032043457,12.413999557495117,23279000
2015-05-15,9.705765724182129,12.786999702453613,12.949999809265137,12.656999588012695,12.779000282287598,22627000
2015-05-18,9.881098747253418,13.017999649047852,13.039999961853027,12.727999687194824,12.795000076293945,17984000
2015-05-19,9.827207565307617,12.946999549865723,13.1850004196167,12.925000190734863,13.086000442504883,16053000
2015-05-20,9.799882888793945,12.91100025177002,13.107000350952148,12.810999870300293,12.994000434875488,18721000
2015-05-21,9.83631420135498,12.958999633789062,13.003000259399414,12.784000396728516,12.951000213623047,21309000
2015-05-22,10.067822456359863,13.263999938964844,13.383000373840332,12.982000350952148,12.982000350952148,22856000
2015-05-26,9.966109275817871,13.130000114440918,13.45300006866455,13.064000129699707,13.435999870300293,26781000
2015-05-27,10.7395658493042,14.14900016784668,14.482000350952148,13.161999702453613,13.208999633789062,114248000
2015-05-28,10.807116508483887,14.23799991607666,14.54699993133545,13.600000381469727,14.50100040435791,249123000
2015-05-29,11.23901081085205,14.807000160217285,14.923999786376953,14.41100025177002,14.411999702453613,118244000
2015-06-01,11.128948211669922,14.661999702453613,15.050000190734863,14.515000343322754,14.824000358581543,83579000
2015-06-02,10.942228317260742,14.416000366210938,14.666999816894531,14.314000129699707,14.640999794006348,41264000
2015-06-03,10.858735084533691,14.305999755859375,14.600000381469727,14.281000137329102,14.600000381469727,30450000
2015-06-04,10.717555046081543,14.119999885559082,14.343999862670898,14.04800033569336,14.24899959564209,28017000
2015-06-05,10.915660858154297,14.380999565124512,14.404000282287598,13.930999755859375,14.097000122070312,38593000
2015-06-08,10.522478103637695,13.86299991607666,14.376999855041504,13.753000259399414,14.357000350952148,54422000
2015-06-09,10.642406463623047,14.020999908447266,14.072999954223633,13.651000022888184,13.895000457763672,44071000
2015-06-10,10.84355354309082,14.28600025177002,14.39799976348877,13.984000205993652,13.993000030517578,42617000
2015-06-11,10.777518272399902,14.199000358581543,14.326000213623047,14.10200023651123,14.218000411987305,31517000
2015-06-12,10.66214370727539,14.04699993133545,14.14799976348877,13.98799991607666,14.128999710083008,19145000
2015-06-15,10.863287925720215,14.312000274658203,14.402000427246094,13.901000022888184,13.916000366210938,34565000
2015-06-16,10.777518272399902,14.199000358581543,14.348999977111816,14.137999534606934,14.270000457763672,20998000
2015-06-17,10.709013938903809,14.069000244140625,14.25,13.946000099182129,14.149999618530273,25429000
2015-06-18,10.884845733642578,14.300000190734863,14.375,14.072999954223633,14.072999954223633,25298000
